Unnamed: 0,Artist (Ind.),Year,Month,Rank,Danceability,Energy,Loudness,Speechiness,Acousticness,Valence,Points (Total),Appearances,artist_popularity
14096,Christina Aguilera,2021,12,131.0,0.575,0.744,-5466.0,0.06,0.069,0.701,70.0,2,79.0
14097,Chuck Berry,2021,12,127.36842105263158,0.681,0.715,-10609.0,0.091,0.812,0.957,73.63157894736842,38,70.0
14098,Cliff Richard,2021,12,105.0,0.498,0.432,-14386.0,0.035,0.688,0.365,96.0,2,56.0
14099,Coldplay,2021,12,96.09333333333332,0.4737733333333333,0.6388533333333334,-7151.026666666667,0.0338266666666666,0.02936,0.35744,104.90666666666668,75,92.0
14100,Conan Gray,2021,12,116.10714285714286,0.3569999999999999,0.425,-7301.0,0.033,0.584,0.27,84.89285714285714,28,80.0
14101,Coolio,2021,12,184.8,0.647,0.514,-10.05,0.059,0.066,0.386,16.2,5,72.0
14102,Céline Dion,2021,12,151.0,0.347,0.6,-5254.0,0.03,0.451,0.158,50.0,2,78.0
14103,DJ Gege,2021,12,168.88888888888889,0.832,0.641,-6048.0,0.09,0.271,0.932,32.111111111111114,9,49.0
14104,DJ Kaioken,2021,12,168.88888888888889,0.832,0.641,-6048.0,0.09,0.271,0.932,32.111111111111114,9,45.0
14105,DJ Matt D,2021,12,170.0,0.688,0.458,-9138.0,0.588,0.14,0.559,31.0,2,59.0
14106,DJ Nikolas Alves Exclusive,2021,12,168.88888888888889,0.832,0.641,-6048.0,0.09,0.271,0.932,32.111111111111114,9,42.0
14107,DJ Snake,2021,12,156.5,0.8,0.837,-2807.0,0.049,0.004,0.702,44.5,2,79.0
14108,DaBaby,2021,12,62.0,0.702,0.825,-3787.0,0.0599999999999999,0.009,0.915,139.0,11,80.0
14109,Dalex,2021,12,181.0,0.562,0.755,-4367.0,0.112,0.097,0.609,20.0,4,77.0
14110,Damso,2021,12,196.0,0.657,0.643,-6661.0,0.043,0.482,0.394,5.0,1,77.0
14111,Daniel Caesar,2021,12,84.36363636363636,0.677,0.696,-6181.0,0.119,0.321,0.464,116.63636363636364,11,87.0
14112,DannyLux,2021,12,189.8571428571429,0.39,0.499,-7778.0,0.038,0.632,0.34,11.142857142857142,7,74.0
14113,Darlene Love,2021,12,101.875,0.33175,0.759,-7185.458333333333,0.0525,0.4037083333333333,0.363625,99.125,24,61.0
14114,Daryl Hall & John Oates,2021,12,112.14285714285714,0.666,0.8409999999999999,-3592.0,0.031,0.613,0.8400000000000001,88.85714285714286,21,77.0
14115,David Guetta,2021,12,145.5,0.5840000000000001,0.9545,-4082.0,0.151,0.0085,0.2035,55.5,2,90.0
14116,De La Ghetto,2021,12,181.0,0.562,0.755,-4367.0,0.112,0.097,0.609,20.0,4,78.0
14117,Dean Martin,2021,12,83.9795918367347,0.4612857142857143,0.2203673469387755,-15127.61224489796,0.0404285714285714,0.905469387755102,0.6893265306122449,117.0204081632653,49,75.0
14118,Destiny's Child,2021,12,196.0,0.687,0.843,-1.18,0.194,0.05,0.638,5.0,1,0.0
14119,Diane Guerrero,2021,12,60.66666666666666,0.577,0.45,-8516.0,0.083,0.357,0.83,140.33333333333334,6,60.0
14120,Dj Yo!,2021,12,66.54545454545455,0.579,0.596,-4823.0,0.056,0.436,0.443,134.45454545454547,11,64.0
14121,Doja Cat,2021,12,70.31137724550898,0.7919520958083832,0.6516766467065869,-5594.802395209581,0.0802335329341317,0.19862874251497,0.5760538922155689,130.688622754491,167,87.0
14122,Don Omar,2021,12,180.0,0.4,0.915,-4.89,0.28,0.085,0.878,21.0,1,84.0
14123,Don Toliver,2021,12,187.33333333333331,0.8000000000000002,0.658,-6142.0,0.079,0.25,0.462,13.666666666666666,3,88.0
14124,Donny Hathaway,2021,12,99.0,0.634,0.645,-9.2,0.038,0.292,0.677,102.0,3,59.0
14125,Dopamine,2021,12,114.5,0.824,0.862,-3424.0,0.126,0.008,0.801,86.5,6,62.0
14126,Drake,2021,12,125.28235294117648,0.7756235294117647,0.4977411764705882,-7981.047058823529,0.2391176470588235,0.0377058823529411,0.2565411764705883,75.71764705882353,85,96.0
14127,Dua Lipa,2021,12,87.57936507936508,0.7490555555555556,0.8137777777777778,-2851.046984126984,0.0663888888888888,0.0242857142857142,0.7651746031746032,113.42063492063492,126,88.0
14128,Duncan Laurence,2021,12,171.38095238095238,0.453,0.35,-11639.0,0.043,0.8269999999999998,0.279,29.61904761904762,21,67.0
14129,Dímelo Flow,2021,12,181.0,0.562,0.755,-4367.0,0.112,0.097,0.609,20.0,4,71.0
14130,Eagles,2021,12,130.0,0.612,0.289,-11568.0,0.042,0.599,0.4659999999999999,71.0,9,77.0
14131,Earth,2021,12,149.0,0.684,0.864,-4819.0,0.031,0.131,0.978,52.0,1,77.0
14132,Eartha Kitt,2021,12,136.83333333333334,0.6999999999999998,0.139,-12346.0,0.061,0.902,0.49,64.16666666666667,24,62.0
14133,Ed Sheeran,2021,12,85.9585798816568,0.7127573964497042,0.7553491124260355,-3791.852071005917,0.0680473372781065,0.2420414201183432,0.6327633136094675,115.0414201183432,169,89.0
14134,Ella Fitzgerald,2021,12,117.0,0.534625,0.367625,-7797.83875,0.051625,0.752375,0.716,84.0,8,71.0
14135,Elley Duhé,2021,12,168.5,0.41,0.611,-8271.0,0.047,0.023,0.09,32.5,14,75.0
14136,Elton John,2021,12,46.53012048192771,0.6477710843373494,0.8814457831325303,-2383.7098795180723,0.0341325301204819,0.121144578313253,0.7939759036144579,154.46987951807228,83,84.0
14137,Elvis Presley,2021,12,123.375,0.4741666666666667,0.2671666666666667,-16687.75,0.0429166666666666,0.9056666666666668,0.60075,77.625,24,81.0
14138,Eminem,2021,12,166.88235294117646,0.925686274509804,0.6655490196078432,-3438.2549019607845,0.0666666666666666,0.0146470588235294,0.7042745098039216,34.11764705882353,51,93.0
14139,Emmy Meli,2021,12,85.56666666666666,0.646,0.471,-9247.0,0.157,0.122,0.455,115.43333333333334,30,52.0
14140,Eslabon Armado,2021,12,189.8571428571429,0.39,0.499,-7778.0,0.038,0.632,0.34,11.142857142857142,7,79.0
14141,Evaluna Montaner,2021,12,184.66666666666663,0.7479999999999999,0.779,-6659.0,0.034,0.009,0.928,16.333333333333332,3,65.0
14142,FKA twigs,2021,12,148.5,0.617,0.696,-6257.0,0.095,0.181,0.714,52.5,2,66.0
14143,Farruko,2021,12,16.93548387096774,0.762,0.7660000000000001,-3955.0,0.034,0.008,0.442,184.06451612903223,31,84.0
14144,Fireboy DML,2021,12,79.16666666666667,0.956,0.417,-7892.0,0.093,0.572,0.714,121.83333333333331,6,73.0
14145,Fleetwood Mac,2021,12,136.0,0.828,0.492,-9744.0,0.028,0.064,0.789,65.0,1,83.0
14146,Frank Sinatra,2021,12,61.68421052631579,0.6056578947368422,0.2514473684210526,-13449.78947368421,0.0553947368421052,0.8658947368421054,0.7823421052631578,139.31578947368422,38,81.0
14147,Frank Sitra,2021,12,139.375,0.512,0.339,-13119.0,0.05,0.727,0.951,61.625,8,
14148,Future,2021,12,143.33333333333334,0.803,0.597,-6035.0,0.141,0.001,0.331,57.66666666666666,9,93.0
14149,GAYLE,2021,12,20.38235294117647,0.6928823529411765,0.5452058823529412,-5190.31,0.0482941176470588,0.2784411764705882,0.4179117647058823,180.61764705882356,34,63.0
14150,Gabry Ponte,2021,12,153.83333333333334,0.67,0.896,-4673.0,0.058,0.034,0.403,47.16666666666666,6,76.0
14151,Gene Autry,2021,12,144.0,0.834,0.371,-11.99,0.036,0.799,0.976,57.0,5,62.0
14152,George Henrique & Rodrigo,2021,12,120.4516129032258,0.456,0.83,-3646.0,0.281,0.53,0.619,80.54838709677419,31,69.0
14153,Gesaffelstein,2021,12,153.5,0.658,0.6709999999999999,-12.21,0.036,0.093,0.166,47.5,6,73.0
14154,Giveon,2021,12,135.52941176470588,0.522764705882353,0.539735294117647,-8063.617647058823,0.0919411764705882,0.4583235294117647,0.5174411764705882,65.47058823529412,34,78.0
14155,Glass Animals,2021,12,9.741935483870968,0.761,0.525,-6.9,0.094,0.44,0.531,191.25806451612905,31,77.0
14156,Gotye,2021,12,191.8,0.865,0.521,-6932.0,0.037,0.548,0.748,9.2,5,72.0
14157,Grupo F1rmo,2021,12,179.0,0.714,0.805,-3849.0,0.047,0.214,0.749,22.0,1,
14158,Grupo Firme,2021,12,186.0,0.5715,0.6165,-4509.5,0.081,0.3,0.6779999999999999,15.0,2,81.0
14159,Gunna,2021,12,187.33333333333331,0.8000000000000002,0.658,-6142.0,0.079,0.25,0.462,13.666666666666666,3,16.0
14160,Gustah,2021,12,72.66666666666667,0.8210000000000001,0.609,-6541.0,0.268,0.3779999999999999,0.516,128.33333333333334,6,59.0
14161,Gusttavo Lima,2021,12,156.125,0.82375,0.7424999999999999,-3875.75,0.067,0.21,0.6797500000000001,44.875,8,82.0
14162,Gwen Stefani,2021,12,113.27777777777776,0.635,0.87,-4291.0,0.04,0.015,0.912,87.72222222222223,18,75.0
14163,Harry Styles,2021,12,107.8,0.5582,0.70395,-4640.9,0.04365,0.2605,0.458,93.2,40,85.0
14164,Henri Rene & His Orchestra,2021,12,146.11111111111111,0.7,0.139,-12346.0,0.0609999999999999,0.902,0.49,54.888888888888886,18,60.0
14165,Henri René and His Orchestra,2021,12,109.0,0.6999999999999998,0.139,-12346.0,0.061,0.902,0.49,92.0,6,60.0
14166,Henrique & Juliano,2021,12,144.73333333333332,0.4472,0.822,-2914.556,0.217,0.6077999999999999,0.5914,56.266666666666666,30,87.0
14167,Hozier,2021,12,167.52,0.566,0.664,-5303.0,0.046,0.634,0.437,33.48,25,86.0
14168,IVE,2021,12,129.24,0.828,0.731,-3033.0,0.111,0.062,0.587,71.76,25,44.0
14169,Idina Menzel,2021,12,115.0,0.553,0.476,-8869.0,0.065,0.647,0.558,86.0,3,74.0
14170,Imagine Dragons,2021,12,69.6969696969697,0.7485454545454545,0.7782272727272728,-4378.393939393939,0.2044545454545454,0.1610151515151515,0.6005909090909092,131.3030303030303,66,89.0
14171,Imanbek,2021,12,96.0,0.769,0.719,-5472.0,0.047,0.014,0.863,105.0,1,72.0
14172,Internet Money,2021,12,186.0,0.8,0.658,-6142.0,0.079,0.25,0.462,15.0,5,71.0
14173,J Balvin,2021,12,137.53125,0.83246875,0.7347812499999999,-4366.796875,0.1195,0.065578125,0.747671875,63.46875,64,88.0
14174,J. Cole,2021,12,169.89473684210526,0.692,0.521,-8465.0,0.33,0.301,0.463,31.105263157894736,19,86.0
14175,JAY-Z,2021,12,184.0,0.664,0.758,-6583.0,0.21,0.002,0.701,17.0,1,85.0
14176,JID,2021,12,15.818181818181818,0.7279999999999999,0.7829999999999999,-4424.0,0.266,0.237,0.555,185.1818181818182,11,18.0
14177,Jack Harlow,2021,12,13.0,0.741,0.691,-7395.0,0.067,0.022,0.8919999999999999,188.0,11,81.0
14178,James Arthur,2021,12,176.14285714285714,0.358,0.557,-7398.0,0.059,0.695,0.494,24.857142857142858,14,82.0
14179,Jason Derulo,2021,12,154.83333333333334,0.774,0.7920000000000001,-4021.0,0.052,0.051,0.507,46.16666666666666,24,79.0
14180,Jax Jones,2021,12,168.4,0.787,0.833,-4403.0,0.048,0.018,0.796,32.6,40,73.0
14181,Jaymes Young,2021,12,43.38709677419355,0.671,0.6729999999999999,-6941.0,0.044,0.148,0.494,157.61290322580646,31,67.0
14182,Jennifer Hudson,2021,12,114.33333333333331,0.648,0.938,-3298.0,0.115,0.034,0.8489999999999999,86.66666666666667,3,60.0
14183,Jessica Darrow,2021,12,104.6,0.65,0.584,-8286.0,0.307,0.017,0.37,96.4,5,56.0
14184,Jhay Cortez,2021,12,155.8,0.7015714285714285,0.8042857142857143,-3929.428571428572,0.0874285714285714,0.1305714285714286,0.6534285714285714,45.2,70,84.0
14185,Jhayco,2021,12,96.5909090909091,0.7270909090909091,0.6444772727272727,-8233.704545454546,0.064590909090909,0.3186363636363636,0.2894318181818182,104.4090909090909,44,84.0
14186,Jnr Choi,2021,12,179.0,0.732,0.652,-11832.0,0.348,0.045,0.407,22.0,1,52.0
14187,Joel Corry,2021,12,167.72093023255815,0.7833023255813955,0.8358604651162791,-4316.139534883721,0.0492558139534883,0.0284651162790697,0.8036046511627907,33.27906976744186,43,72.0
14188,John Legend,2021,12,174.25,0.4315,0.338,-6963.125,0.080125,0.8310000000000001,0.36425,26.75,16,77.0
14189,John Lennon,2021,12,49.23076923076923,0.321,0.64,-10023.0,0.032,0.28,0.414,151.76923076923077,26,72.0
14190,John Scott Trotter & His Orchestra,2021,12,53.88461538461539,0.317,0.1579999999999999,-16485.0,0.038,0.673,0.247,147.1153846153846,26,48.0
14191,John Williams,2021,12,129.54545454545453,0.418,0.106,-22507.0,0.045,0.994,0.8,71.45454545454545,11,75.0
14192,Jona Lewie,2021,12,135.5,0.698,0.384,-9471.0,0.04,0.35,0.745,65.5,2,43.0
14193,Jonas Brothers,2021,12,158.75,0.7236666666666666,0.6266666666666666,-4006.256666666666,0.0813333333333333,0.0126666666666666,0.619,42.25,12,75.0
14194,Jorge & Mateus,2021,12,172.25,0.772,0.647,-5404.0,0.076,0.707,0.801,28.75,4,83.0
14195,José Feliciano,2021,12,34.44444444444444,0.514,0.818,-9642.0,0.0449999999999999,0.4060000000000001,0.967,166.55555555555554,27,68.0
14196,Journey,2021,12,141.0,0.5,0.748,-9072.0,0.036,0.127,0.514,60.0,1,76.0
14197,Judy Garland,2021,12,125.0,0.156,0.184,-14.82,0.039,0.97,0.107,76.0,3,54.0
14198,Juhn,2021,12,196.0,0.747,0.812,-4274.0,0.111,0.341,0.884,5.0,4,23.0
14199,Juice WRLD,2021,12,108.57333333333334,0.6137600000000001,0.6006133333333333,-5230.188,0.1085266666666666,0.1756733333333333,0.2561933333333333,92.42666666666666,150,89.0
14200,Julieta Venegas,2021,12,48.09090909090909,0.639,0.703,-6.329999999999999,0.079,0.089,0.138,152.9090909090909,11,77.0
14201,Justin Bieber,2021,12,56.90909090909091,0.6424545454545455,0.6771181818181818,-6537.609090909091,0.0671636363636363,0.2726,0.5483545454545454,144.0909090909091,110,91.0
14202,Justin Quiles,2021,12,106.42857142857144,0.7612857142857142,0.7062857142857143,-4571.6,0.081,0.5141714285714285,0.7702,94.57142857142856,35,79.0
14203,KAROL G,2021,12,97.79310344827586,0.77,0.787,-3748.0,0.058,0.198,0.513,103.20689655172414,29,91.0
14204,Kali Uchis,2021,12,139.3846153846154,0.7364615384615385,0.5236153846153846,-8645.23076923077,0.0538461538461538,0.2354615384615384,0.463,61.61538461538461,26,86.0
14205,Kanye West,2021,12,114.41379310344828,0.7980000000000002,0.545,-6466.0,0.1679999999999999,0.0089999999999999,0.212,86.58620689655173,29,93.0
14206,Katy Perry,2021,12,145.0,0.685,0.886,-4179.0,0.034,0.028,0.615,56.0,1,86.0
14207,Kay Starr,2021,12,147.0,0.739,0.317,-8668.0,0.091,0.391,0.806,54.0,1,48.0
14208,Kelly Clarkson,2021,12,60.108108108108105,0.5017027027027027,0.8318918918918919,-4674.135135135135,0.0519729729729729,0.0028378378378378,0.6345945945945946,140.8918918918919,37,77.0
14209,Ken Darby Singers,2021,12,53.88461538461539,0.317,0.1579999999999999,-16485.0,0.038,0.673,0.247,147.1153846153846,26,47.0
14210,Kendrick Lamar,2021,12,171.0,0.711,0.611,-5453.0,0.33,0.006,0.144,30.0,6,91.0
14211,Khalid,2021,12,117.0,0.351,0.296,-10109.0,0.033,0.934,0.12,84.0,9,85.0
14212,Kid Cudi,2021,12,139.4,0.5622,0.6487999999999999,-4932.6,0.0862,0.1732,0.196,61.6,5,80.0
14213,Kimbra,2021,12,191.8,0.865,0.521,-6932.0,0.037,0.548,0.748,9.2,5,72.0
14214,Kirsty MacColl,2021,12,67.33333333333333,0.271,0.551,-7.48,0.046,0.582,0.428,133.66666666666666,6,58.0
14215,Kodak Black,2021,12,116.84,0.825,0.414,-6634.0,0.144,0.003,0.106,84.16,25,82.0
14216,Kungs,2021,12,173.0,0.836,0.846,-4673.0,0.039,0.091,0.942,28.0,1,70.0
14217,Kygo,2021,12,192.0,0.693,0.678,-7159.0,0.032,0.015,0.404,9.0,1,82.0
14218,Kyla,2021,12,197.0,0.792,0.625,-5609.0,0.054,0.008,0.37,4.0,1,71.0
14219,Kylie Minogue,2021,12,119.46666666666668,0.675,0.384,-7.12,0.045,0.752,0.415,81.53333333333333,15,75.0
14220,L-Gante,2021,12,143.9,0.523,0.691,-3802.0,0.083,0.133,0.677,57.1,30,66.0
14221,L.V.,2021,12,184.8,0.647,0.514,-10.05,0.059,0.066,0.386,16.2,5,87.0
14222,LISA,2021,12,39.935483870967744,0.831,0.554,-9998.0,0.218,0.161,0.396,161.06451612903226,31,83.0
14223,LIT killah,2021,12,182.5,0.729,0.513,-6345.0,0.046,0.494,0.789,18.5,4,74.0
14224,LUM!X,2021,12,153.83333333333334,0.67,0.896,-4673.0,0.058,0.034,0.403,47.16666666666666,6,68.0
14225,Lady Gaga,2021,12,171.57142857142858,0.572,0.385,-6362.0,0.031,0.371,0.323,29.428571428571427,21,92.0
14226,Lenny Tavárez,2021,12,115.6153846153846,0.7598205128205129,0.7171282051282051,-4541.076923076923,0.084076923076923,0.4964102564102564,0.7818717948717949,85.38461538461539,39,80.0
14227,Leo Lewis,2021,12,139.5,0.638,0.813,-3849.0,0.036,0.464,0.754,61.5,4,68.0
14228,Leona Lewis,2021,12,101.66666666666669,0.638,0.8130000000000001,-3849.0,0.036,0.464,0.754,99.33333333333331,6,68.0
14229,Lewis Capaldi,2021,12,122.30357142857144,0.48075,0.4869642857142857,-5283.160714285715,0.0440535714285714,0.680125,0.3191964285714285,78.69642857142857,56,81.0
14230,Lil Durk,2021,12,112.82352941176472,0.659,0.745,-3599.0,0.035,0.042,0.54,88.17647058823529,17,82.0
14231,Lil Nas X,2021,12,30.76344086021505,0.6903333333333332,0.6799999999999999,-4708.17,0.169,0.107,0.716,170.23655913978496,93,76.0
14232,Liz Gillies,2021,12,117.0,0.748,0.778,-5752.0,0.137,0.05,0.777,84.0,2,55.0
14233,Lost Frequencies,2021,12,56.193548387096776,0.671,0.636,-8117.0,0.103,0.515,0.262,144.80645161290323,31,81.0
14234,Louis Armstrong,2021,12,131.0,0.565,0.415,-11185.0,0.105,0.656,0.707,70.0,1,73.0
14235,Lucenzo,2021,12,180.0,0.4,0.915,-4.89,0.28,0.085,0.878,21.0,1,72.0
14236,Lunay,2021,12,196.0,0.747,0.812,-4274.0,0.111,0.341,0.884,5.0,4,72.0
14237,MC GP,2021,12,170.0,0.688,0.458,-9138.0,0.588,0.14,0.559,31.0,2,77.0
14238,MC Levin,2021,12,168.88888888888889,0.832,0.641,-6048.0,0.09,0.271,0.932,32.111111111111114,9,59.0
14239,MNEK,2021,12,139.5,0.734,0.874,-3158.0,0.066,0.168,0.905,61.5,2,68.0
14240,Macklemore,2021,12,76.0,0.633,0.927,-4468.0,0.084,0.027,0.88,125.0,1,78.0
14241,Macklemore & Ryan Lewis,2021,12,76.0,0.633,0.927,-4468.0,0.084,0.027,0.88,125.0,1,73.0
14242,Mae Muller,2021,12,97.0,0.717,0.671,-5077.0,0.034,0.002,0.699,104.0,9,58.0
14243,Maiara & Maraisa,2021,12,138.14492753623188,0.7276086956521739,0.692768115942029,-3479.20347826087,0.1027971014492753,0.4047826086956522,0.6016956521739131,62.85507246376812,69,79.0
14244,Majestic,2021,12,45.0,0.758,0.913,-2926.0,0.113,0.004,0.658,156.0,1,67.0
14245,Maluma,2021,12,116.34375,0.75878125,0.7730625,-2783.96875,0.21215625,0.14034375,0.63959375,84.65625,32,87.0
14246,Marc Seguí,2021,12,176.64285714285714,0.75,0.522,-7018.0,0.029,0.282,0.601,24.357142857142858,14,67.0
14247,Marcynho Sensação,2021,12,149.66666666666666,0.6659666666666666,0.9371333333333334,-2730.0333333333333,0.0569333333333333,0.2485333333333333,0.7940333333333333,51.333333333333336,30,57.0
14248,Mari Fernandez,2021,12,147.71428571428572,0.693,0.936,-1322.0,0.052,0.302,0.835,53.285714285714285,7,74.0
14249,Mari Ferndez,2021,12,178.25,0.693,0.936,-1322.0,0.052,0.302,0.835,22.75,4,
14250,Maria Becerra,2021,12,138.04651162790697,0.8857441860465117,0.727139534883721,-4151.069767441861,0.0858837209302325,0.0706279069767441,0.7919069767441861,62.95348837209303,43,82.0
14251,Mariah Carey,2021,12,65.1,0.4361833333333333,0.6935,-7309.033333333334,0.0391833333333333,0.1206333333333333,0.5034833333333333,135.9,60,82.0
14252,Mark Ronson,2021,12,171.0,0.856,0.609,-7223.0,0.082,0.008,0.928,30.0,1,77.0
14253,Maroon 5,2021,12,182.2,0.7654,0.4545,-6512.6,0.0515,0.5944,0.58,18.8,10,87.0
14254,Marshmello,2021,12,184.45,0.721,0.738,-4.77,0.04,0.002,0.637,16.55,20,85.0
14255,Marília Mendonça,2021,12,132.66,0.64341,0.73531,-3530.9104,0.15804,0.4436,0.60706,68.34,100,81.0
14256,Masked Wolf,2021,12,136.58620689655172,0.778,0.695,-6865.0,0.091,0.175,0.472,64.41379310344827,29,64.0
14257,Matheus Fernandes,2021,12,141.8,0.739,0.758,-4096.0,0.037,0.4389999999999999,0.691,59.2,10,71.0
14258,Mauro Castillo,2021,12,60.66666666666666,0.577,0.45,-8516.0,0.083,0.357,0.83,140.33333333333334,6,58.0
14259,Mc Danny,2021,12,134.83783783783784,0.7083243243243244,0.8952972972972972,-1675.5945945945946,0.0535135135135135,0.2732972972972973,0.7831351351351351,66.16216216216216,37,58.0
14260,Megan Thee Stallion,2021,12,141.66666666666666,0.739,0.588,-4971.0,0.136,0.003,0.774,59.333333333333336,3,83.0
14261,Meghan Trainor,2021,12,118.57142857142856,0.5514285714285714,0.4671428571428571,-6271.0,0.0548571428571428,0.5058571428571429,0.528,82.42857142857143,7,80.0
14262,Melanie Thornton,2021,12,80.0,0.578,0.676,-5478.0,0.033,0.114,0.524,121.0,1,50.0
14263,Menor MC,2021,12,170.0,0.688,0.458,-9138.0,0.588,0.14,0.559,31.0,2,68.0
14264,Michael Bublé,2021,12,82.41584158415841,0.5007029702970297,0.3764851485148515,-9176.42198019802,0.0416435643564356,0.7605940594059407,0.4725544554455446,118.5841584158416,101,81.0
14265,Michael Jackson,2021,12,126.0,0.92,0.654,-3051.0,0.04,0.024,0.847,75.0,1,86.0
14266,Miley Cyrus,2021,12,118.0,0.652,0.698,-4667.0,0.042,0.001,0.47,83.0,1,84.0
14267,Mitchell Ayres & His Orchestra,2021,12,48.833333333333336,0.7239999999999999,0.276,-12.25,0.06,0.7600000000000001,0.718,152.16666666666666,6,63.0
14268,Moliy,2021,12,93.2,0.8699999999999999,0.523,-8052.0,0.06,0.433,0.319,107.8,10,60.0
14269,Mora,2021,12,103.3,0.659,0.688,-4649.0,0.067,0.207,0.632,97.7,30,1.0
14270,Morad,2021,12,146.2,0.77,0.859,-4526.0,0.043,0.4680000000000001,0.548,54.8,5,80.0
14271,Morgan Wallen,2021,12,130.22222222222223,0.659,0.745,-3599.0,0.035,0.042,0.54,70.77777777777777,9,91.0
14272,Mud,2021,12,112.5,0.551,0.325,-13507.0,0.029,0.81,0.496,88.5,2,65.0
14273,Mufasa & Hypeman,2021,12,114.5,0.824,0.862,-3424.0,0.126,0.008,0.801,86.5,6,63.0
14274,Myke Towers,2021,12,178.6140350877193,0.6613157894736842,0.7007368421052632,-4538.912280701755,0.0638947368421052,0.1671754385964912,0.7710175438596492,22.385964912280706,57,90.0
14275,Mykola Dmytrovych Leontovych,2021,12,129.54545454545453,0.418,0.106,-22507.0,0.045,0.994,0.8,71.45454545454545,11,40.0
14276,Måneskin,2021,12,78.86666666666666,0.7314,0.7072,-4421.333333333333,0.0446833333333333,0.0665833333333333,0.76735,122.13333333333334,60,80.0
14277,NAV,2021,12,187.33333333333331,0.8000000000000002,0.658,-6142.0,0.079,0.25,0.462,13.666666666666666,3,73.0
14278,NEIKED,2021,12,97.6122448979592,0.7169999999999999,0.6710000000000002,-5077.0,0.034,0.002,0.699,103.3877551020408,49,59.0
14279,Nat King Cole,2021,12,102.15217391304348,0.4209347826086956,0.2775652173913043,-13192.239130434782,0.0348043478260869,0.8593695652173913,0.4323913043478261,98.84782608695652,46,75.0
14280,Nayer,2021,12,169.0,0.671,0.939,-3206.0,0.161,0.191,0.53,32.0,1,71.0
14281,Ne-Yo,2021,12,169.0,0.671,0.939,-3206.0,0.161,0.191,0.53,32.0,1,83.0
14282,Nelly Furtado,2021,12,190.0,0.808,0.97,-6098.0,0.051,0.057,0.868,11.0,1,78.0
14283,Neo Beats,2021,12,72.66666666666667,0.8210000000000001,0.609,-6541.0,0.268,0.3779999999999999,0.516,128.33333333333334,6,65.0
14284,Nightcrawlers,2021,12,146.0952380952381,0.824,0.862,-3424.0,0.126,0.008,0.801,54.90476190476191,21,63.0
14285,Ninho,2021,12,136.05555555555554,0.667611111111111,0.6152777777777777,-8005.666666666667,0.2107222222222222,0.3835555555555555,0.2687777777777778,64.94444444444444,18,81.0
14286,Nio Garcia,2021,12,144.06896551724137,0.743,0.655,-5015.0,0.159,0.114,0.785,56.93103448275862,29,71.0
14287,Nirvana,2021,12,171.625,0.489,0.918,-4502.0,0.055,0.0,0.691,29.375,40,83.0
14288,Oliver Tree,2021,12,78.4,0.7,0.49,-5187.0,0.076,0.186,0.5690000000000001,122.6,30,71.0
14289,Olivia Rodrigo,2021,12,86.33155080213903,0.4728288770053476,0.4747593582887701,-4997.673743315508,0.0912673796791443,0.6268823529411764,0.306283422459893,114.66844919786097,187,89.0
14290,OneRepublic,2021,12,177.375,0.664,0.705,-4972.0,0.038,0.065,0.477,23.625,16,84.0
14291,Otis Redding,2021,12,143.0,0.71,0.291,-14132.0,0.034,0.3499999999999999,0.856,58.0,3,73.0
14292,Outkast,2021,12,120.0,0.727,0.974,-2261.0,0.066,0.103,0.965,81.0,1,77.0
14293,PEDRO SAMPAIO,2021,12,156.42105263157896,0.7535263157894737,0.8430526315789474,-3961.315789473684,0.0438421052631578,0.2494736842105263,0.759578947368421,44.578947368421055,19,75.0
14294,PNAU,2021,12,14.454545454545457,0.795,0.8,-6.320000000000001,0.0309999999999999,0.035,0.934,186.54545454545453,11,72.0
14295,Paul McCartney,2021,12,51.73076923076923,0.7740000000000001,0.511,-8914.0,0.032,0.322,0.771,149.26923076923077,26,74.0
14296,Paulo Pires,2021,12,141.1764705882353,0.644,0.938,-3643.0,0.06,0.216,0.748,59.8235294117647,17,59.0
14297,Pentatonix,2021,12,135.6,0.392,0.351,-8066.2,0.0324,0.3932,0.2904,65.4,5,73.0
14298,Perry Como,2021,12,90.14583333333331,0.71375,0.2787083333333334,-534.90625,0.059625,0.7657083333333333,0.7078333333333333,110.85416666666669,48,68.0
14299,Pitbull,2021,12,169.0,0.671,0.939,-3206.0,0.161,0.191,0.53,32.0,1,86.0
14300,Playboi Carti,2021,12,147.0,0.785,0.903,-4184.0,0.21,0.258,0.565,54.0,28,90.0
14301,Pol Granch,2021,12,176.64285714285714,0.75,0.522,-7018.0,0.029,0.282,0.601,24.357142857142858,14,67.0
14302,Polo G,2021,12,140.7674418604651,0.7769302325581395,0.5883720930232559,-6274.8355813953485,0.2007906976744186,0.2557209302325581,0.5206279069767442,60.23255813953488,43,81.0
14303,Post Malone,2021,12,104.46153846153848,0.7127142857142857,0.6867142857142857,-4239.6373626373625,0.0505604395604395,0.255021978021978,0.7257142857142858,96.53846153846152,91,91.0
14304,Pretenders,2021,12,120.5,0.22,0.708,-9051.0,0.035,0.003,0.453,80.5,2,64.0
14305,Prezioso,2021,12,153.83333333333334,0.67,0.896,-4673.0,0.058,0.034,0.403,47.16666666666666,6,66.0
14306,Project Pat,2021,12,111.11111111111111,0.849,0.424,-9579.0,0.324,0.064,0.153,89.88888888888889,9,68.0
